accession_name	food_name	main_ingredient	ingredient_group	genome_accession	species	Sequence_abundance	Adjusted_ANI	Eff_cov	completeness	contamination	contigs	taxonomy
SRR27593192	wine palm	palm sap	Sugar	MotaGutierrezJ_2021__SRR11602150__bin.9	Levilactobacillus brevis	0.10780000000000001	97.77	0.327	99.42	0	110	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus
SRR27593192	wine palm	palm sap	Sugar	GCF_019655995.1_ASM1965599v1_genomic	Leuconostoc holzapfelii	0.0758	97.88	0.303	99.37	0.28	22	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
SRR27593192	wine palm	palm sap	Sugar	SRR10454516C127_okinawensis_assembly	Acetobacter okinawensis A	0.1121	97.97	0.292	99.5	0	40	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter
SRR27593192	wine palm	palm sap	Sugar	FalardeauJ_2023__SRR20811279__bin.3	Lactiplantibacillus plantarum	0.1028	98.03	0.232	99.97	0.24	56	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus
SRR27593192	wine palm	palm sap	Sugar	GCF_004771075.1_ASM477107v1_genomic	Weissella confusa	0.0728	99.46	0.231	99.08	0	2	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
SRR27593192	wine palm	palm sap	Sugar	EBC_134.7	Klebsiella variicola	0.1258	97.81	0.152	99.07	3.09	126	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
SRR27593192	wine palm	palm sap	Sugar	G_361_1B_senegalensis_assembly	Acetobacter senegalensis	0.0656	95.92	0.122	100	0	69	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter
SRR27593192	wine palm	palm sap	Sugar	MAG_19	Klebsiella pneumoniae	0.0786	95.79	0.105	98.94	0.47	86	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
SRR27593192	wine palm	palm sap	Sugar	FontanaF_2023__SRR20746951__bin.4	Lacticaseibacillus paracasei	0.0393	99.53	0.098	99.8	0.04	46	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
SRR27593192	wine palm	palm sap	Sugar	LeechJ_2020__ERS3967688__bin.2	Escherichia coli	0.0578	97.76	0.092	99.37169312	0.037202381	102	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia
SRR27593192	wine palm	palm sap	Sugar	MortensenS_xxxx__WK001T-1-G-00h-05I5_S129__bin.3	Lentilactobacillus hilgardii	0.0273	96.43	0.063	99.375	0.3125	55	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lentilactobacillus
SRR27593192	wine palm	palm sap	Sugar	MotaGutierrezJ_2021__SRR11602140__bin.22	Pantoea dispersa	0.0254	97.05	0.049	76.3	2.56	977	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Pantoea
SRR27593192	wine palm	palm sap	Sugar	LimaC_2020__SRR9640355__bin.30	Serratia marcescens	0.0313	97.02	0.045	99.64	0.25	194	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Serratia
SRR27593192	wine palm	palm sap	Sugar	OlgaP_2019__SRR11909888__bin.7	Komagataeibacter oboediens	0.0196	98.67	0.043	99.65	0.45	75	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Komagataeibacter
SRR27593192	wine palm	palm sap	Sugar	LeechJ_xxxx__AF15__bin.4	Bacillus A pacificus	0.0189	96.32	0.035	77.41789117	2.841329195	974	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A
SRR27593192	wine palm	palm sap	Sugar	SternesPR_2017__T1D1_A_shotgun__bin.3	Hanseniaspora opuntiae	0.0284	97.82	0.024	75.6	0.1	892	Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycodaceae;Hanseniaspora
SRR27593192	wine palm	palm sap	Sugar	MASTER_WP4_CSIC_2__P2574__bin.32	Candida tropicalis	0.0322	97	0.016	95.3	0.3	1169	Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Candida
SRR27593192	wine palm	palm sap	Sugar	MASTER_WP4_CSIC_2__P2597__bin.1	Pichia kudriavzevii	0.0243	98.79	0.016	93.6	0.3	703	Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia
SRR27593193	gari	cassava	Roots_Tubers	WalshAM_2017__ERS1739834__bin.1	Streptococcus infantarius	17.2155	100	40	99.62546816	0	25	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
SRR27593193	gari	cassava	Roots_Tubers	GCF_006740305.1_ASM674030v1_genomic	Lactobacillus delbrueckii	7.2465	99.06	15	99.03	0	1	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF54__bin.1	Pseudomonas E paracarnis	19.034300000000002	99.98	12.53	98.24016563	0.432312253	483	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae;Pseudomonas_E
SRR27593193	gari	cassava	Roots_Tubers	MotaGutierrezJ_2021__SRR11602150__bin.9	Levilactobacillus brevis	6.9007	97.48	11.791	99.42	0	110	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Levilactobacillus
SRR27593193	gari	cassava	Roots_Tubers	MASTER_WP4_CSIC_2__P2597__bin.1	Pichia kudriavzevii	13.4583	99.79	5.065	93.6	0.3	703	Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia
SRR27593193	gari	cassava	Roots_Tubers	GCF_004771075.1_ASM477107v1_genomic	Weissella confusa	1.8766	99.2	3.347	99.08	0	2	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
SRR27593193	gari	cassava	Roots_Tubers	EBC_024.4	Kluyveromyces marxianus	7.9547	99.4	3.1	93.58	0.21	344	Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Kluyveromyces
SRR27593193	gari	cassava	Roots_Tubers	FontanaF_2023__SRR20746839__bin.4	Limosilactobacillus fermentum	1.3167	98.99	3.08	99.89	0.03	58	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus
SRR27593193	gari	cassava	Roots_Tubers	GCA_003243815.1_ASM324381v1_genomic	Candida sake	7.5145	99.87	2.105	99.79	0	17	Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Spathaspora
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF83__bin.9	Nosocomiicoccus stercorigallinarum	0.5551	99.43	1.721	86.74033149	0.552486188	69	Bacillota;Bacilli;Staphylococcales;Salinicoccaceae;Nosocomiicoccus
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF15__bin.6	Savagea sp030147435	0.5631	99.99	1.511	78.99056793	1.865342163	341	Bacillota;Bacilli;Bacillales_A;Planococcaceae;Savagea
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF51__bin.9	Acetobacter oryzoeni	0.3738	99.26	1.381	54.17836283	2.487562189	427	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter
SRR27593193	gari	cassava	Roots_Tubers	GCF_004014775.2_ASM401477v2_genomic	Acetobacter oryzoeni	1.0762	97	1.35	100	0	4	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF10__bin.16	Atopostipes spp.	0.4931	99.87	1.316	55.17241379	0	87	Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes
SRR27593193	gari	cassava	Roots_Tubers	YasirM_2022__SRR18335011__bin.1	Lactiplantibacillus pentosus	1.0594	98.69	1.229	100	1.26	262	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF24__bin.1	Staphylococcus simulans	0.5612	99.16	0.916	98.89502762	0.552486188	95	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
SRR27593193	gari	cassava	Roots_Tubers	FontanaF_2023__SRR20746979__bin.3	Lactobacillus helveticus	0.3316	98.47	0.772	99.85	0.07	165	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF57__bin.8	Vagococcus A lutrae	0.3488	98.86	0.732	98.34254144	0.695063269	82	Bacillota;Bacilli;Lactobacillales;Vagococcaceae;Vagococcus_A
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF84__bin.19	Leuconostoc B fallax	0.2585	99.57	0.679	94.58987784	3.403141361	221	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc_B
SRR27593193	gari	cassava	Roots_Tubers	MortensenS_xxxx__WK027-1-L-48h-02I4_S14__bin.10	Acetobacter indonesiensis	0.5417	98.2	0.679	100	0	44	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_2020__ERS3967691__bin.13	Weissella cibaria	0.2944	99.41	0.597	92.61758691	1.533742331	211	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF11__bin.2	Corynebacterium provencense	0.4076	99.78	0.556	94.03796654	1.614114114	437	Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Corynebacterium
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF57__bin.5	Atopostipes pullistercoris	0.2834	98.86	0.531	94.56521739	2.309782609	70	Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes
SRR27593193	gari	cassava	Roots_Tubers	DeFilippisF_xxxx__DF_104__bin.4	Streptococcus macedonicus	0.244	99.14	0.53	95.50561798	0.374531835	72	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
SRR27593193	gari	cassava	Roots_Tubers	Wy2_bin.circ.1	Streptococcus thermophilus	0.2384	98.66	0.512	99.89	0.15	1	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
SRR27593193	gari	cassava	Roots_Tubers	FalardeauJ_2023__SRR20811279__bin.3	Lactiplantibacillus plantarum	0.3651	98.88	0.464	99.97	0.24	56	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lactiplantibacillus
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_2020__ERS3967688__bin.2	Escherichia coli	0.519	99.27	0.463	99.37169312	0.037202381	102	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Escherichia
SRR27593193	gari	cassava	Roots_Tubers	MAG_107	Bacillus A cereus	0.1438	99.13	0.446	67.86	8.62	565	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A
SRR27593193	gari	cassava	Roots_Tubers	G_514_1B_orientalis_assembly	Acetobacter orientalis	0.3278	98	0.418	100	0	34	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter
SRR27593193	gari	cassava	Roots_Tubers	MASTER_WP4_CSIC_1__P2137_73322__bin.20	Weissella thailandensis	0.1665	99.26	0.362	99.38650307	0.766871166	41	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
SRR27593193	gari	cassava	Roots_Tubers	MAG_608	Caldifermentibacillus hisashii	0.2726	98.3	0.351	95.54	1.67	218	Bacillota;Bacilli;Bacillales_B;Caldibacillaceae;Caldifermentibacillus
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF15__bin.4	Bacillus A pacificus	0.3209	97.41	0.337	77.41789117	2.841329195	974	Bacillota;Bacilli;Bacillales;Bacillaceae_G;Bacillus_A
SRR27593193	gari	cassava	Roots_Tubers	YulandiA_2020__SRS6115052__bin.11	Ligilactobacillus agilis	0.1197	97.63	0.3	93.84816754	1.439790576	176	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Ligilactobacillus
SRR27593193	gari	cassava	Roots_Tubers	Vreta_bin.2	Staphylococcus arlettae	0.2015	99.64	0.284	95.3	1.88	195	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
SRR27593193	gari	cassava	Roots_Tubers	YulandiA_2020__SRS6115053__bin.10	Enterococcus D gallinarum	0.2091	99.35	0.278	97.73584906	0.377358491	114	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_D
SRR27593193	gari	cassava	Roots_Tubers	MASTER_WP4_CSIC_2__P2574__bin.24	Candida parapsilosis	0.8435	99.77	0.268	97.6	0.1	509	Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Candida
SRR27593193	gari	cassava	Roots_Tubers	GCF_001885995.1_ASM188599v1_genomic	Enterococcus G italicus	0.152	97.74	0.259	99.01	0	108	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_G
SRR27593193	gari	cassava	Roots_Tubers	YuY_2022__SRR16950700__bin.23	Priestia megaterium	0.1263	98.78	0.252	94.14	3.41	270	Bacillota;Bacilli;Bacillales;Bacillaceae_H;Priestia
SRR27593193	gari	cassava	Roots_Tubers	YulandiA_2020__SRS6115052__bin.21	Weissella paramesenteroides	0.1148	98.78	0.244	98.36400818	0	104	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
SRR27593193	gari	cassava	Roots_Tubers	KharnaiorP_2023__SRR22859379__bin.8	Pediococcus pentosaceus	0.0977	98.07	0.243	99.96	0.01	43	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Pediococcus
SRR27593193	gari	cassava	Roots_Tubers	MAG_19	Klebsiella pneumoniae	0.3159	99.03	0.238	98.94	0.47	86	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
SRR27593193	gari	cassava	Roots_Tubers	YuY_2022__SRR16950700__bin.19	Aerococcus urinaeequi	0.0987	98.08	0.232	83.79	0	112	Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Aerococcus
SRR27593193	gari	cassava	Roots_Tubers	MASTER_WP4_FFoQSI_1__DC18-F-AR__bin.16	Staphylococcus saprophyticus	0.1432	99.58	0.225	99.44444444	0	14	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF52__bin.1	Lysinibacillus boronitolerans	0.2277	99.35	0.213	94.53642384	3.752759382	629	Bacillota;Bacilli;Bacillales_A;Planococcaceae;Lysinibacillus
SRR27593193	gari	cassava	Roots_Tubers	GCF_009428965.1_ASM942896v1_genomic	Limosilactobacillus pontis	0.0901	99.74	0.208	99.46	0.54	1	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus
SRR27593193	gari	cassava	Roots_Tubers	MAG_589	Atopostipes sp041223305	0.0955	97.31	0.194	63.21	2.63	564	Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes
SRR27593193	gari	cassava	Roots_Tubers	KharnaiorP_2023__SRR22859377__bin.19	Brachybacterium conglomeratum	0.1632	96.82	0.188	99.76	1.73	544	Actinomycetota;Actinomycetes;Actinomycetales;Dermabacteraceae;Brachybacterium
SRR27593193	gari	cassava	Roots_Tubers	CM_UNINA_FFOOD__FFOOD_270__bin.3	Streptococcus suis AA	0.0811	97.14	0.179	94.05	0.03	126	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF06__bin.8	Alloiococcus sp035301245	0.0542	98.95	0.178	82.33695652	3.537200294	60	Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Alloiococcus
SRR27593193	gari	cassava	Roots_Tubers	MAG_312	Acinetobacter baumannii	0.1534	98.82	0.176	99.73	0.05	90	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
SRR27593193	gari	cassava	Roots_Tubers	C-R03.bin.7	Bavariicoccus seileri	0.0897	98.79	0.173	98.91	0	161	Bacillota;Bacilli;Lactobacillales;Aerococcaceae;Bavariicoccus
SRR27593193	gari	cassava	Roots_Tubers	MotaGutierrezJ_2021__SRR11602153__bin.4	Bacillus subtilis	0.1713	98.97	0.169	100	0.13	33	Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus
SRR27593193	gari	cassava	Roots_Tubers	GCF_001434985.1_ASM143498v1_genomic	Companilactobacillus paralimentarius	0.1087	99.46	0.169	99.48	1.15	142	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus
SRR27593193	gari	cassava	Roots_Tubers	MortensenS_xxxx__WK002-1-L-48h-01F6_S30__bin.6	Leuconostoc falkenbergense	0.0691	99.41	0.154	100	0	16	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
SRR27593193	gari	cassava	Roots_Tubers	ODFM-BA-A-0141-001_Corynebacterium_flavescens_CCUG_28791T	Corynebacterium flavescens	0.1046	97.19	0.153	99.78	0	46	Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Corynebacterium
SRR27593193	gari	cassava	Roots_Tubers	GCF_025211165.1_ASM2521116v1_genomic	Periweissella beninensis	0.0684	97.82	0.153	99.18	0	78	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Periweissella
SRR27593193	gari	cassava	Roots_Tubers	CM_UNINA_FFOOD__FFOOD_227__bin.5	Corynebacterium casei	0.0982	95.51	0.147	99.05	0.06	156	Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Corynebacterium
SRR27593193	gari	cassava	Roots_Tubers	MAG_501	Lactococcus lactis	0.0831	98.83	0.144	100	0	46	Bacillota;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus
SRR27593193	gari	cassava	Roots_Tubers	ODFM-BA-A-0139-001_Enterococcus_lactis_CICC_24101	Enterococcus B lactis	0.0962	98.51	0.133	99.62	0	53	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus_B
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF17__bin.1	Clavispora lusitaniae	0.3998	98.68	0.133	98.9	0	181	Ascomycota;Saccharomycetes;Saccharomycetales;Metschnikowiaceae;Clavispora
SRR27593193	gari	cassava	Roots_Tubers	MASTER_WP4_UNINA_2__V-25.1__bin.1	Weissella viridescens	0.0553	97.18	0.132	99.38650307	0	25	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Weissella
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF59__bin.3	Corynebacterium phoceense A	0.0829	98.69	0.132	91.61771904	3.651492903	434	Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Corynebacterium
SRR27593193	gari	cassava	Roots_Tubers	LopezSanchezR_2023__SRR13708567__bin.13	Acinetobacter sp013417555	0.0757	95.57	0.131	74.78	2.02	552	Pseudomonadota;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter
SRR27593193	gari	cassava	Roots_Tubers	MAG_6	Klebsiella quasipneumoniae	0.1243	95.32	0.13	71.87	2.06	629	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae;Klebsiella
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF80__bin.2	Ureibacillus thermosphaericus	0.0731	99.27	0.13	95.36423841	0.772626932	209	Bacillota;Bacilli;Bacillales_A;Planococcaceae;Ureibacillus
SRR27593193	gari	cassava	Roots_Tubers	MASTER_WP4_CSIC_1__P2235_73323__bin.9	Enterococcus faecalis	0.0906	99.27	0.128	99.62546816	0	44	Bacillota;Bacilli;Lactobacillales;Enterococcaceae;Enterococcus
SRR27593193	gari	cassava	Roots_Tubers	FalardeauJ_2023__SRR20811223__bin.4	Corynebacterium variabile	0.0902	95.41	0.12	99.99	0.18	131	Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Corynebacterium
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF45__bin.5	Corynebacterium sp030152825	0.0557	99.43	0.117	92.22657099	1.350837139	182	Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Corynebacterium
SRR27593193	gari	cassava	Roots_Tubers	MAG_116	Leuconostoc pseudomesenteroides	0.0335	95.7	0.117	51.9	1.59	467	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
SRR27593193	gari	cassava	Roots_Tubers	GCF_015244665.1_ASM1524466v1_genomic	Gluconobacter A japonicus	0.0923	98.19	0.113	100	0	25	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Gluconobacter_A
SRR27593193	gari	cassava	Roots_Tubers	MortensenS_xxxx__WK040-2-L-48h-03F4_S68__bin.4	Acetobacter syzygii	0.0695	97.71	0.112	98.50746269	0	108	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter
SRR27593193	gari	cassava	Roots_Tubers	MortensenS_xxxx__WK030-2-L-48h-03A9_S28__bin.2	Acetobacter lovaniensis	0.0814	98.15	0.109	100	0	41	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter
SRR27593193	gari	cassava	Roots_Tubers	MASTER_WP4_UNINA_2__A-22__bin.12	Pichia norvegensis	0.2023	99.34	0.105	68.3	0.4	1153	Ascomycota;Saccharomycetes;Saccharomycetales;Pichiaceae;Pichia
SRR27593193	gari	cassava	Roots_Tubers	MortensenS_xxxx__WK031-1-L-48h-03B2_S30__bin.1	Leuconostoc suionicum	0.0531	96.68	0.103	100	0	39	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Leuconostoc
SRR27593193	gari	cassava	Roots_Tubers	GCF_009184845.1_ASM918484v1_genomic	Lacticaseibacillus manihotivorans	0.0896	95.67	0.102	99.48	1.05	2	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Lacticaseibacillus
SRR27593193	gari	cassava	Roots_Tubers	KumarJ_2019__SRS4562503__bin.5	Staphylococcus gallinarum	0.0725	97.97	0.102	98.89502762	1.657458564	60	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus
SRR27593193	gari	cassava	Roots_Tubers	ODFM-BA-A-0009-005_Bacillus_velezensis_YJ11-1-4	Bacillus velezensis	0.1025	98.13	0.101	99.73	0.12	1	Bacillota;Bacilli;Bacillales;Bacillaceae;Bacillus
SRR27593193	gari	cassava	Roots_Tubers	MAG_15	Acetobacter fabarum	0.0648	96.28	0.097	100	0.25	21	Pseudomonadota;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Acetobacter
SRR27593193	gari	cassava	Roots_Tubers	KharnaiorP_2023__SRR22859379__bin.2	Mammaliicoccus lentus	0.0656	97.52	0.091	99.85	1.47	104	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Mammaliicoccus
SRR27593193	gari	cassava	Roots_Tubers	YouL_2022__SRR13308520__bin.4	Macrococcoides caseolyticum	0.0436	99.15	0.089	98.85	0.05	61	Bacillota;Bacilli;Staphylococcales;Staphylococcaceae;Macrococcoides
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_2020__ERS3967702__bin.3	Kurthia gibsonii	0.0619	98.37	0.087	98.78587196	0.220750552	138	Bacillota;Bacilli;Bacillales_A;Planococcaceae;Kurthia
SRR27593193	gari	cassava	Roots_Tubers	ODFM-BA-A-0193-001_Saccharomyces_cerevisiae_beer44	Saccharomyces cerevisiae	0.2651	98.34	0.087	100	0.21	69	Ascomycota;Saccharomycetes;Saccharomycetales;Saccharomycetaceae;Saccharomyces
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF43__bin.12	Erysipelothrix spp.	0.0278	98.81	0.085	94.61835334	1.886792453	100	Bacillota;Bacilli;Erysipelotrichales;Erysipelotrichaceae;Erysipelothrix
SRR27593193	gari	cassava	Roots_Tubers	MASTER_WP4_CSIC_1__P2239_73323__bin.20	Atopostipes spp.	0.0403	96.45	0.081	95.07246377	2.608111267	185	Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Atopostipes
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF56__bin.5	Savagea serpentis	0.0384	97.53	0.08	88.2781457	1.048565121	230	Bacillota;Bacilli;Bacillales_A;Planococcaceae;Savagea
SRR27593193	gari	cassava	Roots_Tubers	MASTER_WP4_CSIC_2__P2517__bin.19	Corynebacterium nuruki	0.0694	97.1	0.079	83.61969112	4.316816817	783	Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Corynebacterium
SRR27593193	gari	cassava	Roots_Tubers	MortensenS_xxxx__WK029-2-G-48h-04A5_S105__bin.1	Liquorilactobacillus hordei	0.0404	95.41	0.069	99.47643979	0	27	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Liquorilactobacillus
SRR27593193	gari	cassava	Roots_Tubers	LeechJ_xxxx__AF45__bin.11	Corynebacterium jeikeium D	0.0406	97.85	0.067	97.22222222	3.224206349	371	Actinomycetota;Actinomycetes;Mycobacteriales;Mycobacteriaceae;Corynebacterium
SRR27593193	gari	cassava	Roots_Tubers	KumarJ_2019__SRS4562503__bin.9	Jeotgalicoccus nanhaiensis	0.0364	98.04	0.063	89.65517241	1.340996169	14	Bacillota;Bacilli;Staphylococcales;Salinicoccaceae;Jeotgalicoccus
SRR27593193	gari	cassava	Roots_Tubers	MASTER_WP4_CSIC_2__P2574__bin.32	Candida tropicalis	0.2004	97.09	0.057	95.3	0.3	1169	Ascomycota;Saccharomycetes;Saccharomycetales;Debaryomycetaceae;Candida
SRR27593193	gari	cassava	Roots_Tubers	MAG_34	Cutibacterium acnes	0.035	100	0.056	99.27	0.2	78	Actinomycetota;Actinomycetes;Propionibacteriales;Propionibacteriaceae;Cutibacterium
SRR27593193	gari	cassava	Roots_Tubers	CM_UNINA_FFOOD__FFOOD_251__bin.10	Aeromonas caviae	0.055	96.51	0.055	93.91	0.19	288	Pseudomonadota;Gammaproteobacteria;Enterobacterales;Aeromonadaceae;Aeromonas
SRR27593193	gari	cassava	Roots_Tubers	MASTER_WP4_UNINA_2__P-22__bin.8	Limosilactobacillus panis	0.0248	97.59	0.054	98.36956522	1.630434783	84	Bacillota;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus
SRR27593193	gari	cassava	Roots_Tubers	MASTER_WP4_UNINA_1__GO003_71775__bin.2	Carnobacterium divergens A	0.0356	99.22	0.053	97.26775956	0.546448087	19	Bacillota;Bacilli;Lactobacillales;Carnobacteriaceae;Carnobacterium
