run_accession	study_accession	study_title	experiment_accession	experiment_title	library_strategy	library_selection	library_layout	instrument_model	instrument_model_desc	run_total_bases	food_name	sample_name	origin	ingredient_group	main_ingredient	food_type
SRR26216072	SRP463826	Water Kefir Metagenomes	SRX21926326	WK036_1_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1020807716	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216073	SRP463826	Water Kefir Metagenomes	SRX21926325	WK035_2_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	999890592	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216074	SRP463826	Water Kefir Metagenomes	SRX21926324	WK035_2_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	925209918	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216075	SRP463826	Water Kefir Metagenomes	SRX21926323	WK035_2_G_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	830576104	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216076	SRP463826	Water Kefir Metagenomes	SRX21926322	WK035_1_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	891715702	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216077	SRP463826	Water Kefir Metagenomes	SRX21926321	WK035_1_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	866554572	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216078	SRP463826	Water Kefir Metagenomes	SRX21926320	WK034_2_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	979541228	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216079	SRP463826	Water Kefir Metagenomes	SRX21926319	WK002_2_G_48h_pos_control_3	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	882522520	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216080	SRP463826	Water Kefir Metagenomes	SRX21926318	WK034_2_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	886788874	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216081	SRP463826	Water Kefir Metagenomes	SRX21926317	WK034_2_G_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	931116434	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216082	SRP463826	Water Kefir Metagenomes	SRX21926316	WK034_1_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	892429630	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216083	SRP463826	Water Kefir Metagenomes	SRX21926315	WK034_1_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	945083330	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216084	SRP463826	Water Kefir Metagenomes	SRX21926314	WK033_2_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	991243728	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216085	SRP463826	Water Kefir Metagenomes	SRX21926313	WK033_2_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	991729646	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216086	SRP463826	Water Kefir Metagenomes	SRX21926312	WK023_1_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	961667358	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216087	SRP463826	Water Kefir Metagenomes	SRX21926208	WK033_2_G_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	951260438	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216088	SRP463826	Water Kefir Metagenomes	SRX21926311	WK023_1_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1079467290	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216089	SRP463826	Water Kefir Metagenomes	SRX21926310	WK022_2_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1208376896	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216090	SRP463826	Water Kefir Metagenomes	SRX21926309	WK001_2_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1162562892	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216091	SRP463826	Water Kefir Metagenomes	SRX21926308	WK022_2_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1016573978	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216092	SRP463826	Water Kefir Metagenomes	SRX21926307	WK022_2_G_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1183383980	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216093	SRP463826	Water Kefir Metagenomes	SRX21926306	WK022_1_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1116109554	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216094	SRP463826	Water Kefir Metagenomes	SRX21926305	WK022_1_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1059214868	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216095	SRP463826	Water Kefir Metagenomes	SRX21926304	WK021_2_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1250949836	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216096	SRP463826	Water Kefir Metagenomes	SRX21926303	WK021_2_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1241749104	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216097	SRP463826	Water Kefir Metagenomes	SRX21926302	WK021_2_G_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1196429172	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216098	SRP463826	Water Kefir Metagenomes	SRX21926301	WK021_1_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1214168048	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216099	SRP463826	Water Kefir Metagenomes	SRX21926300	WK021_1_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1289611876	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216100	SRP463826	Water Kefir Metagenomes	SRX21926299	WK020_2_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1150491952	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216101	SRP463826	Water Kefir Metagenomes	SRX21926298	WK001_2_G_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	991373588	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216102	SRP463826	Water Kefir Metagenomes	SRX21926297	WK020_2_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1165418604	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216103	SRP463826	Water Kefir Metagenomes	SRX21926296	WK020_2_G_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1084527602	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216104	SRP463826	Water Kefir Metagenomes	SRX21926295	WK020_1_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1034671630	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216105	SRP463826	Water Kefir Metagenomes	SRX21926294	WK020_1_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	958485184	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216106	SRP463826	Water Kefir Metagenomes	SRX21926293	WK019_2_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1082323304	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216107	SRP463826	Water Kefir Metagenomes	SRX21926292	WK019_2_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1167476130	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216108	SRP463826	Water Kefir Metagenomes	SRX21926291	WK019_2_G_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1185094810	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216109	SRP463826	Water Kefir Metagenomes	SRX21926290	WK019_1_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1074891688	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216110	SRP463826	Water Kefir Metagenomes	SRX21926289	WK019_1_L_08h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1226971036	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216111	SRP463826	Water Kefir Metagenomes	SRX21926288	WK018_2_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	998595918	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR26216112	SRP463826	Water Kefir Metagenomes	SRX21926287	WK001_1_L_48h	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1057069762	tibicos fig	water_kefir	Plant	Sugar	sugar	beverage
SRR27593151	SRP484221	African Fermented Food Metagenomes	SRX23261964	AF91	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	890969158	wine palm	palm_wine	Plant	Sugar	palm sap	beverage
SRR27593152	SRP484221	African Fermented Food Metagenomes	SRX23261963	AF89	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1509980672	fufu	fufu	Plant	Roots_Tubers	cassava	starch-based staple
SRR27593153	SRP484221	African Fermented Food Metagenomes	SRX23261962	AF88	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	974523196	ogi	ogi	Plant	Grain	corn	starch-based staple
SRR27593154	SRP484221	African Fermented Food Metagenomes	SRX23261961	AF87	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	953295616	ogi	ogi	Plant	Grain	corn	starch-based staple
SRR27593155	SRP484221	African Fermented Food Metagenomes	SRX23261960	AF86	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	2970753464	kunu	kunu	Plant	Grain	millet	beverage
SRR27593156	SRP484221	African Fermented Food Metagenomes	SRX23261959	AF84	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	6473547576	gari	gari	Plant	Roots_Tubers	cassava	starch-based staple
SRR27593157	SRP484221	African Fermented Food Metagenomes	SRX23261958	AF83	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	809796088	iru	iru	Plant	Legumes	locust bean	other bean paste
SRR27593158	SRP484221	African Fermented Food Metagenomes	SRX23261957	AF82	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1775653092	attieke	attieke	Plant	Roots_Tubers	cassava	starch-based staple
SRR27593159	SRP484221	African Fermented Food Metagenomes	SRX23261956	AF09	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	942529316	ogiri	ogiri	Plant	Legumes	melon seed	other bean paste
SRR27593160	SRP484221	African Fermented Food Metagenomes	SRX23261955	AF81	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	3190334342	mou	mou	Plant	Roots_Tubers	cassava	starch-based staple
SRR27593161	SRP484221	African Fermented Food Metagenomes	SRX23261954	AF80	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1081780912	soumbala	soumbala	Plant	Legumes	locust bean	other bean paste
SRR27593163	SRP484221	African Fermented Food Metagenomes	SRX23261952	AF78	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	2299472998	massa	massa	Plant	Grain	rice	starch-based staple
SRR27593164	SRP484221	African Fermented Food Metagenomes	SRX23261951	AF77	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	2433867226	dolo	dolo	Plant	Grain	sorghum	beverage
SRR27593165	SRP484221	African Fermented Food Metagenomes	SRX23261950	AF76	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	2279556098	ugi	ugi	Plant	Grain	sorghum	starch-based staple
SRR27593167	SRP484221	African Fermented Food Metagenomes	SRX23261948	AF74	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	866961064	ugi	ugi	Plant	Grain	sorghum	starch-based staple
SRR27593168	SRP484221	African Fermented Food Metagenomes	SRX23261947	AF73	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	790394400	ugi	ugi	Plant	Grain	sorghum	starch-based staple
SRR27593169	SRP484221	African Fermented Food Metagenomes	SRX23261946	AF72	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	762018178	agadagidi	agadagidi	Plant	Fruit	plantain	beverage
SRR27593171	SRP484221	African Fermented Food Metagenomes	SRX23261944	AF71	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1405109058	fufu	fufu	Plant	Roots_Tubers	cassava	starch-based staple
SRR27593172	SRP484221	African Fermented Food Metagenomes	SRX23261943	AF70	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	830074180	lafun	lafun	Plant	Roots_Tubers	cassava	starch-based staple
SRR27593173	SRP484221	African Fermented Food Metagenomes	SRX23261942	AF69	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	644795066	gari	gari	Plant	Roots_Tubers	cassava	starch-based staple
SRR27593174	SRP484221	African Fermented Food Metagenomes	SRX23261941	AF68	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	3792277118	sekete	sekete	Plant	Grain	corn	beverage
SRR27593175	SRP484221	African Fermented Food Metagenomes	SRX23261940	AF67	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	975562982	burukutu	burukutu	Plant	Grain	sorghum/millet	beverage
SRR27593176	SRP484221	African Fermented Food Metagenomes	SRX23261939	AF66	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1647133368	obiolor	obiolor	Plant	Grain	sorghum/millet	beverage
SRR27593177	SRP484221	African Fermented Food Metagenomes	SRX23261938	AF65	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	665816984	cheese wara	wara	Animal	Dairy	milk	cheese
SRR27593178	SRP484221	African Fermented Food Metagenomes	SRX23261937	AF94	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	689054676	kunu	kunu	Plant	Grain	millet	beverage
SRR27593179	SRP484221	African Fermented Food Metagenomes	SRX23261934	AF64	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1471302626	nunu	nunu	Animal	Dairy	milk	beverage
SRR27593180	SRP484221	African Fermented Food Metagenomes	SRX23261936	AF10	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1288225696	iru	iru	Plant	Legumes	locust bean	other bean paste
SRR27593181	SRP484221	African Fermented Food Metagenomes	SRX23261935	AF93	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1447188832	nono	nono	Animal	Dairy	milk	beverage
SRR27593182	SRP484221	African Fermented Food Metagenomes	SRX23261965	AF92	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	661898534	kunu	kunu	Plant	Grain	millet	beverage
SRR27593183	SRP484221	African Fermented Food Metagenomes	SRX23261933	AF63	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1099732396	otiru	otiru	Plant	Legumes	African yam bean seeds	other bean paste
SRR27593184	SRP484221	African Fermented Food Metagenomes	SRX23261932	AF62	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1021451580	koko	koko	Plant	Grain	millet	starch-based staple
SRR27593186	SRP484221	African Fermented Food Metagenomes	SRX23261930	AF61	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	955132984	ogi	ogi	Plant	Grain	corn	starch-based staple
SRR27593187	SRP484221	African Fermented Food Metagenomes	SRX23261929	AF60	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	836056498	ogi	ogi	Plant	Grain	corn	starch-based staple
SRR27593188	SRP484221	African Fermented Food Metagenomes	SRX23261928	AF59	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1572269984	ugba	ugba	Plant	Legumes	oil bean seed	other bean solid
SRR27593189	SRP484221	African Fermented Food Metagenomes	SRX23261927	AF58	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1228886018	okpehe	okpehe	Plant	Legumes	Prosopis africana seeds	other bean paste
SRR27593190	SRP484221	African Fermented Food Metagenomes	SRX23261926	AF57	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	834415128	ogiri	ogiri	Plant	Legumes	melon seed	other bean paste
SRR27593191	SRP484221	African Fermented Food Metagenomes	SRX23261925	AF56	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1153710970	iru	iru	Plant	Legumes	locust bean	other bean paste
SRR27593192	SRP484221	African Fermented Food Metagenomes	SRX23261924	AF55	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1620246610	wine palm	palm_wine	Plant	Sugar	palm sap	beverage
SRR27593193	SRP484221	African Fermented Food Metagenomes	SRX23261923	AF54	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1267436016	gari	gari	Plant	Roots_Tubers	cassava	starch-based staple
SRR27593194	SRP484221	African Fermented Food Metagenomes	SRX23261922	AF53	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1189716920	lafun	lafun	Plant	Roots_Tubers	cassava	starch-based staple
SRR27593195	SRP484221	African Fermented Food Metagenomes	SRX23261921	AF52	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	734965924	iru	iru	Plant	Legumes	locust bean	other bean paste
SRR27593196	SRP484221	African Fermented Food Metagenomes	SRX23261920	AF06	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	456086742	iru	iru	Plant	Legumes	locust bean	other bean paste
SRR27593197	SRP484221	African Fermented Food Metagenomes	SRX23261919	AF51	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1390242806	fufu	fufu	Plant	Roots_Tubers	cassava	starch-based staple
SRR27593198	SRP484221	African Fermented Food Metagenomes	SRX23261918	AF50	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	822258420	ogi	ogi	Plant	Grain	corn	starch-based staple
SRR27593199	SRP484221	African Fermented Food Metagenomes	SRX23261917	AF49	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	891629330	fura	fura	Plant	Grain	millet	starch-based staple
SRR27593200	SRP484221	African Fermented Food Metagenomes	SRX23261916	AF48	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	893255298	iru	iru	Plant	Legumes	locust bean	other bean paste
SRR27593201	SRP484221	African Fermented Food Metagenomes	SRX23261915	AF47	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1295858444	okpehe	okpehe	Plant	Legumes	Prosopis africana seeds	other bean paste
SRR27593202	SRP484221	African Fermented Food Metagenomes	SRX23261914	AF46	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	983869794	ogi	ogi	Plant	Grain	corn	starch-based staple
SRR27593203	SRP484221	African Fermented Food Metagenomes	SRX23261913	AF45	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1222228428	ogiri	ogiri	Plant	Legumes	melon seed	other bean paste
SRR27593204	SRP484221	African Fermented Food Metagenomes	SRX23261912	AF44	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	2001774686	gari	gari	Plant	Roots_Tubers	cassava	starch-based staple
SRR27593205	SRP484221	African Fermented Food Metagenomes	SRX23261911	AF43	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1071172558	ugba	ugba	Plant	Legumes	oil bean seed	other bean solid
SRR27593206	SRP484221	African Fermented Food Metagenomes	SRX23261910	AF42	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	765896462	cheese wara	wara	Animal	Dairy	milk	cheese
SRR27593207	SRP484221	African Fermented Food Metagenomes	SRX23261909	AF05	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1239527894	kunu	kunu	Plant	Grain	millet	beverage
SRR27593208	SRP484221	African Fermented Food Metagenomes	SRX23261908	AF41	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1109050908	otika	otika	Plant	Grain	sorghum	beverage
SRR27593209	SRP484221	African Fermented Food Metagenomes	SRX23261907	AF40	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	962735532	burukutu	burukutu	Plant	Grain	sorghum/millet	beverage
SRR27593210	SRP484221	African Fermented Food Metagenomes	SRX23261906	AF39	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	927271370	emu	emu	Plant	Sugar	palm sap	beverage
SRR27593211	SRP484221	African Fermented Food Metagenomes	SRX23261905	AF38	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1051494540	agadagidi	agadagidi	Plant	Fruit	plantain	beverage
SRR27593212	SRP484221	African Fermented Food Metagenomes	SRX23261904	AF37	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1230695904	ogi	ogi	Plant	Grain	corn	starch-based staple
SRR27593215	SRP484221	African Fermented Food Metagenomes	SRX23261901	AF34	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	3157728006	nono	nono	Animal	Dairy	milk	beverage
SRR27593216	SRP484221	African Fermented Food Metagenomes	SRX23261900	AF33	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	719312358	kunu	kunu	Plant	Grain	millet	beverage
SRR27593217	SRP484221	African Fermented Food Metagenomes	SRX23261899	AF32	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1649568696	pito	pito	Plant	Grain	millet	beverage
SRR27593218	SRP484221	African Fermented Food Metagenomes	SRX23261898	AF04	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1095742372	fufu	fufu	Plant	Roots_Tubers	cassava	starch-based staple
SRR27593219	SRP484221	African Fermented Food Metagenomes	SRX23261897	AF31	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	3472891582	burukutu	burukutu	Plant	Grain	sorghum/millet	beverage
SRR27593220	SRP484221	African Fermented Food Metagenomes	SRX23261896	AF30	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1007196878	brukina	brukina_millet_with_fermented_milk	Mixed	Grain_Dairy	millet/milk	beverage
SRR27593221	SRP484221	African Fermented Food Metagenomes	SRX23261895	AF29	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1578290958	zonkom	zonkom	Plant	Grain	millet	beverage
SRR27593222	SRP484221	African Fermented Food Metagenomes	SRX23261894	AF28	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1830371868	pito	pito	Plant	Grain	millet	beverage
SRR27593223	SRP484221	African Fermented Food Metagenomes	SRX23261893	AF27	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	709386524	cheese wagashi	wagashi	Animal	Dairy	milk	cheese
SRR27593224	SRP484221	African Fermented Food Metagenomes	SRX23261892	AF26	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	3807572512	zonkom	zonkom	Plant	Grain	millet	beverage
SRR27593225	SRP484221	African Fermented Food Metagenomes	SRX23261891	AF25	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	2280523706	kantong	kantong	Plant	Legumes	kapok seeds	other bean paste
SRR27593226	SRP484221	African Fermented Food Metagenomes	SRX23261890	AF24	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	594414520	dawadawa	dawadawa	Plant	Legumes	locust bean	other bean paste
SRR27593227	SRP484221	African Fermented Food Metagenomes	SRX23261889	AF23	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	657172234	wine palm	palm_wine	Plant	Sugar	palm sap	beverage
SRR27593228	SRP484221	African Fermented Food Metagenomes	SRX23261888	AF22	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	894305654	nono	nono	Animal	Dairy	milk	beverage
SRR27593229	SRP484221	African Fermented Food Metagenomes	SRX23261887	AF03	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	2019247198	gari	gari	Plant	Roots_Tubers	cassava	starch-based staple
SRR27593230	SRP484221	African Fermented Food Metagenomes	SRX23261886	AF21	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	888791134	wine palm	palm_wine	Plant	Sugar	palm sap	beverage
SRR27593231	SRP484221	African Fermented Food Metagenomes	SRX23261885	AF20	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1306850640	kunu	kunu	Plant	Grain	millet	beverage
SRR27593232	SRP484221	African Fermented Food Metagenomes	SRX23261884	AF19	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1240432988	wine palm	palm_wine	Plant	Sugar	palm sap	beverage
SRR27593233	SRP484221	African Fermented Food Metagenomes	SRX23261883	AF18	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	780424172	otika	otika	Plant	Grain	sorghum	beverage
SRR27593234	SRP484221	African Fermented Food Metagenomes	SRX23261882	AF17	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	3054960124	pito	pito	Plant	Grain	millet	beverage
SRR27593235	SRP484221	African Fermented Food Metagenomes	SRX23261881	AF16	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1194071760	lafun	lafun	Plant	Roots_Tubers	cassava	starch-based staple
SRR27593236	SRP484221	African Fermented Food Metagenomes	SRX23261880	AF15	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	558319480	ogiri	ogiri	Plant	Legumes	melon seed	other bean paste
SRR27593237	SRP484221	African Fermented Food Metagenomes	SRX23261879	AF14	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	862261340	cheese wara	wara	Animal	Dairy	milk	cheese
SRR27593238	SRP484221	African Fermented Food Metagenomes	SRX23261878	AF12	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	603134468	ogi	ogi	Plant	Grain	corn	starch-based staple
SRR27593239	SRP484221	African Fermented Food Metagenomes	SRX23261877	AF11	WGS	RANDOM	PAIRED	NextSeq 500	ILLUMINA	1088918380	ugba	ugba	Plant	Legumes	oil bean seed	other bean solid
SRR28235345	SRP493534	Metagenomes of PDO Buffalo Mozzarella Cheese	SRX23846590	Metagenome of PDO Buffalo Mozzarella Cheese	WGS	RANDOM	PAIRED	Illumina HiSeq 4000	ILLUMINA	7066525756	cheese	cheese	Animal	Dairy	milk	cheese
SRR28235346	SRP493534	Metagenomes of PDO Buffalo Mozzarella Cheese	SRX23846589	Metagenome of PDO Buffalo Mozzarella Cheese	WGS	RANDOM	PAIRED	Illumina HiSeq 4000	ILLUMINA	4444072697	cheese	cheese	Animal	Dairy	milk	cheese
SRR28235347	SRP493534	Metagenomes of PDO Buffalo Mozzarella Cheese	SRX23846588	Metagenome of PDO Buffalo Mozzarella Cheese	WGS	RANDOM	PAIRED	Illumina HiSeq 4000	ILLUMINA	4688616312	cheese	cheese	Animal	Dairy	milk	cheese
SRR28235348	SRP493534	Metagenomes of PDO Buffalo Mozzarella Cheese	SRX23846587	Metagenome of PDO Buffalo Mozzarella Cheese	WGS	RANDOM	PAIRED	Illumina HiSeq 4000	ILLUMINA	3026547929	cheese	cheese	Animal	Dairy	milk	cheese
SRR28235349	SRP493534	Metagenomes of PDO Buffalo Mozzarella Cheese	SRX23846586	Metagenome of PDO Buffalo Mozzarella Cheese	WGS	RANDOM	PAIRED	Illumina HiSeq 4000	ILLUMINA	3390341223	cheese	cheese	Animal	Dairy	milk	cheese
SRR28235350	SRP493534	Metagenomes of PDO Buffalo Mozzarella Cheese	SRX23846585	Metagenome of PDO Buffalo Mozzarella Cheese	WGS	RANDOM	PAIRED	Illumina HiSeq 4000	ILLUMINA	15034110086	cheese	cheese	Animal	Dairy	milk	cheese
